Race_ID,Race_Name,Driver_ID,Driver_Ref,Pit_Stop_Count,Pitted_On_Lap,Pit_Stop_Duration,Avg_Pit_Stop_Secs,Grid,Constructor_ID,Constructor_Nationality,Constructor_Name,Circuit_ID,Circuit_Name,Circuit_Country,Altitude_Metres,Race_Year,Status_ID,Race_Finish_Status,Fastest_Lap_Speed_KMH,Driver_Total_Points,Driver_Overall_Standing,Driver_Total_Wins,Avg_Lap_Time_Secs
955,European Grand Prix,822,bottas,1.0,19,19.732,19,8.0,3,British,Williams,73,Baku City Circuit,Azerbaijan,-7,2016,1,Finished,200.836,52,7,0,109.0
880,Australian Grand Prix,1,hamilton,1.0,13,22.155,22,3.0,131,German,Mercedes,1,Albert Park Grand Prix Circuit,Australia,10,2013,1,Finished,212.689,10,5,0,93.0
1015,Monaco Grand Prix,841,giovinazzi,1.0,44,35.651,35,18.0,51,Swiss,Alfa Romeo,6,Circuit de Monaco,Monaco,7,2019,12,+2 Laps,157.448,0,18,0,81.0
899,Brazilian Grand Prix,822,bottas,2.0,41,23.695,23,13.0,3,British,Williams,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2013,3,Accident,201.879,4,17,0,80.0
1009,Abu Dhabi Grand Prix,20,vettel,1.0,15,22.63,22,3.0,6,Italian,Ferrari,24,Yas Marina Circuit,UAE,3,2018,1,Finished,198.225,320,2,5,108.0
942,United States Grand Prix,4,alonso,2.0,18,24.631,24,9.0,1,British,McLaren,69,Circuit of the Americas,USA,161,2015,1,Finished,190.243,11,17,0,119.0
902,Bahrain Grand Prix,820,chilton,2.0,28,27.233,27,21.0,206,Russian,Marussia,3,Bahrain International Circuit,Bahrain,7,2014,1,Finished,191.34,0,18,0,105.0
952,Spanish Grand Prix,154,grosjean,2.0,29,22.844,22,14.0,210,American,Haas F1 Team,4,Circuit de Barcelona-Catalunya,Spain,109,2016,5,Engine,188.347,22,10,0,94.0
902,Bahrain Grand Prix,818,vergne,2.0,14,25.897,25,14.0,5,Italian,Toro Rosso,3,Bahrain International Circuit,Bahrain,7,2014,31,Retired,191.669,4,13,0,109.0
916,United States Grand Prix,818,vergne,1.0,15,30.158,30,14.0,5,Italian,Toro Rosso,69,Circuit of the Americas,USA,161,2014,1,Finished,190.504,22,13,0,108.0
910,Hungarian Grand Prix,825,kevin_magnussen,1.0,15,23.546,23,21.0,1,British,McLaren,11,Hungaroring,Hungary,264,2014,1,Finished,177.442,37,10,0,97.0
1004,Russian Grand Prix,815,perez,1.0,12,29.924,29,8.0,10,Indian,Force India,71,Sochi Autodrom,Russia,2,2018,11,+1 Lap,214.168,47,10,0,100.0
1053,Emilia Romagna Grand Prix,844,leclerc,2.0,33,0.0,1609,4.0,6,Italian,Ferrari,21,Autodromo Enzo e Dino Ferrari,Italy,37,2021,1,Finished,225.473,20,4,0,116.0
940,Japanese Grand Prix,829,stevens,3.0,42,35.76,35,18.0,209,British,Manor Marussia,22,Suzuka Circuit,Japan,45,2015,13,+3 Laps,206.06,0,20,0,105.0
963,Malaysian Grand Prix,839,ocon,2.0,31,33.338,33,20.0,209,British,Manor Marussia,2,Sepang International Circuit,Malaysia,18,2016,11,+1 Lap,196.662,0,24,0,107.0
1054,Portuguese Grand Prix,822,bottas,1.0,2,21.377,21,1.0,131,German,Mercedes,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2021,1,Finished,209.738,32,4,0,85.0
959,German Grand Prix,3,rosberg,2.0,27,18.936,18,1.0,131,German,Mercedes,10,Hockenheimring,Germany,103,2016,1,Finished,208.114,198,2,5,81.0
972,Russian Grand Prix,839,ocon,1.0,26,30.253,30,10.0,10,Indian,Force India,71,Sochi Autodrom,Russia,2,2017,1,Finished,213.203,9,10,0,103.0
882,Chinese Grand Prix,818,vergne,1.0,15,20.977,20,15.0,5,Italian,Toro Rosso,17,Shanghai International Circuit,China,5,2013,1,Finished,195.965,1,15,0,104.0
1021,Hungarian Grand Prix,846,norris,1.0,28,26.066,26,7.0,1,British,McLaren,11,Hungaroring,Hungary,264,2019,11,+1 Lap,194.26,24,10,0,82.0
1010,Australian Grand Prix,9,kubica,3.0,44,21.889,21,20.0,3,British,Williams,1,Albert Park Grand Prix Circuit,Australia,10,2019,13,+3 Laps,213.821,0,17,0,93.0
1044,Turkish Grand Prix,840,stroll,1.0,9,23.73,23,1.0,211,British,Racing Point,5,Istanbul Park,Turkey,130,2020,1,Finished,192.319,59,11,0,106.0
901,Malaysian Grand Prix,8,raikkonen,1.0,2,26.399,26,6.0,6,Italian,Ferrari,2,Sepang International Circuit,Malaysia,18,2014,11,+1 Lap,189.812,6,9,0,109.0
969,Australian Grand Prix,815,perez,1.0,17,22.045,22,10.0,10,Indian,Force India,1,Albert Park Grand Prix Circuit,Australia,10,2017,11,+1 Lap,216.115,6,7,0,89.0
907,Austrian Grand Prix,817,ricciardo,2.0,43,21.398,21,5.0,9,Austrian,Red Bull,70,Red Bull Ring,Austria,678,2014,1,Finished,213.161,83,3,1,74.0
928,Chinese Grand Prix,813,maldonado,2.0,33,22.899,22,11.0,208,British,Lotus F1,17,Shanghai International Circuit,China,5,2015,23,Brakes,189.259,0,20,0,108.0
987,Brazilian Grand Prix,807,hulkenberg,1.0,1,18.927,18,7.0,4,French,Renault,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2017,11,+1 Lap,210.314,35,12,0,78.0
949,Bahrain Grand Prix,826,kvyat,2.0,34,24.661,24,15.0,9,Austrian,Red Bull,3,Bahrain International Circuit,Bahrain,7,2016,11,+1 Lap,203.633,6,10,0,99.0
976,Azerbaijan Grand Prix,832,sainz,1.0,12,21.04,21,15.0,5,Italian,Toro Rosso,73,Baku City Circuit,Azerbaijan,-7,2017,1,Finished,204.133,29,9,0,146.0
1057,Azerbaijan Grand Prix,4,alonso,1.0,7,20.168,20,8.0,214,French,Alpine F1 Team,73,Baku City Circuit,Azerbaijan,-7,2021,1,Finished,204.601,13,11,0,156.0
992,Azerbaijan Grand Prix,20,vettel,1.0,30,20.037,20,1.0,6,Italian,Ferrari,73,Baku City Circuit,Azerbaijan,-7,2018,1,Finished,204.783,66,2,2,121.0
950,Chinese Grand Prix,817,ricciardo,2.0,19,22.461,22,2.0,9,Austrian,Red Bull,17,Shanghai International Circuit,China,5,2016,1,Finished,194.264,36,3,0,106.0
1034,British Grand Prix,832,sainz,,51,36.278,36,7.0,1,British,McLaren,9,Silverstone Circuit,UK,153,2020,1,Finished,235.776,15,10,0,102.0
881,Malaysian Grand Prix,16,sutil,2.0,22,0.0,89,8.0,10,Indian,Force India,2,Sepang International Circuit,Malaysia,18,2013,61,Wheel nut,194.129,6,9,0,113.0
926,Australian Grand Prix,830,max_verstappen,1.0,32,23.532,23,11.0,5,Italian,Toro Rosso,1,Albert Park Grand Prix Circuit,Australia,10,2015,5,Engine,202.458,0,13,0,99.0
884,Spanish Grand Prix,16,sutil,2.0,22,20.306,20,13.0,10,Indian,Force India,4,Circuit de Barcelona-Catalunya,Spain,109,2013,11,+1 Lap,193.59,6,13,0,91.0
1031,Austrian Grand Prix,848,albon,1.0,26,21.279,21,4.0,9,Austrian,Red Bull,70,Red Bull Ring,Austria,678,2020,40,Electronics,227.156,0,13,0,77.0
987,Brazilian Grand Prix,822,bottas,2.0,2,17.827,17,1.0,131,German,Mercedes,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2017,1,Finished,214.064,280,3,2,76.0
1057,Azerbaijan Grand Prix,1,hamilton,2.0,47,15.432,15,2.0,131,German,Mercedes,73,Baku City Circuit,Azerbaijan,-7,2021,1,Finished,206.27,101,2,3,157.0
929,Bahrain Grand Prix,807,hulkenberg,3.0,38,24.979,24,8.0,10,Indian,Force India,3,Bahrain International Circuit,Bahrain,7,2015,11,+1 Lap,197.492,6,10,0,101.0
1027,Mexican Grand Prix,848,albon,1.0,14,22.192,22,5.0,9,Austrian,Red Bull,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2019,1,Finished,195.328,74,8,0,81.0
1060,Austrian Grand Prix,830,max_verstappen,2.0,60,21.236,21,1.0,9,Austrian,Red Bull,70,Red Bull Ring,Austria,678,2021,1,Finished,234.815,182,1,5,70.0
962,Singapore Grand Prix,18,button,1.0,1,42.815,42,12.0,1,British,McLaren,15,Marina Bay Street Circuit,Singapore,18,2016,23,Brakes,163.341,17,15,0,118.0
1022,Belgian Grand Prix,840,stroll,2.0,30,25.25,25,16.0,211,British,Racing Point,13,Circuit de Spa-Francorchamps,Belgium,401,2019,1,Finished,232.697,19,15,0,116.0
904,Spanish Grand Prix,818,vergne,1.0,16,22.976,22,21.0,5,Italian,Toro Rosso,4,Circuit de Barcelona-Catalunya,Spain,109,2014,43,Exhaust,182.586,4,14,0,95.0
914,Japanese Grand Prix,807,hulkenberg,4.0,43,24.792,24,13.0,10,Indian,Force India,22,Suzuka Circuit,Japan,45,2014,1,Finished,185.306,76,8,0,154.0
1044,Turkish Grand Prix,844,leclerc,1.0,6,24.275,24,12.0,6,Italian,Ferrari,5,Istanbul Park,Turkey,130,2020,1,Finished,192.242,97,5,0,105.0
1000,Hungarian Grand Prix,154,grosjean,1.0,29,21.733,21,10.0,210,American,Haas F1 Team,11,Hungaroring,Hungary,264,2018,11,+1 Lap,190.925,21,14,0,84.0
1031,Austrian Grand Prix,20,vettel,3.0,56,19.33,19,11.0,6,Italian,Ferrari,70,Red Bull Ring,Austria,678,2020,1,Finished,226.524,1,10,0,76.0
903,Chinese Grand Prix,807,hulkenberg,2.0,31,22.764,22,8.0,10,Indian,Force India,17,Shanghai International Circuit,China,5,2014,1,Finished,191.218,36,4,0,104.0
934,British Grand Prix,832,sainz,1.0,12,29.393,29,8.0,5,Italian,Toro Rosso,9,Silverstone Circuit,UK,153,2015,10,Electrical,214.875,9,15,0,104.0
993,Spanish Grand Prix,825,kevin_magnussen,1.0,32,22.917,22,7.0,210,American,Haas F1 Team,4,Circuit de Barcelona-Catalunya,Spain,109,2018,11,+1 Lap,208.832,19,9,0,87.0
899,Brazilian Grand Prix,16,sutil,3.0,54,22.981,22,15.0,10,Indian,Force India,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2013,11,+1 Lap,203.979,29,13,0,78.0
916,United States Grand Prix,821,gutierrez,3.0,40,24.726,24,15.0,15,Swiss,Sauber,69,Circuit of the Americas,USA,161,2014,11,+1 Lap,192.676,0,20,0,109.0
997,Austrian Grand Prix,832,sainz,1.0,15,23.257,23,9.0,4,French,Renault,70,Red Bull Ring,Austria,678,2018,11,+1 Lap,226.053,28,10,0,70.0
888,German Grand Prix,4,alonso,1.0,12,20.199,20,8.0,6,Italian,Ferrari,20,N++rburgring,Germany,578,2013,1,Finished,198.279,123,2,2,100.0
890,Hungarian Grand Prix,822,bottas,2.0,33,22.612,22,16.0,3,British,Williams,11,Hungaroring,Hungary,264,2013,9,Hydraulics,181.018,0,17,0,90.0
1022,Belgian Grand Prix,9,kubica,1.0,31,24.247,24,0.0,3,British,Williams,13,Circuit de Spa-Francorchamps,Belgium,401,2019,11,+1 Lap,230.858,1,19,0,117.0
951,Russian Grand Prix,825,kevin_magnussen,1.0,16,30.585,30,17.0,4,French,Renault,71,Sochi Autodrom,Russia,2,2016,11,+1 Lap,206.74,6,12,0,106.0
1057,Azerbaijan Grand Prix,852,tsunoda,3.0,48,0.0,2003,7.0,213,Italian,AlphaTauri,73,Baku City Circuit,Azerbaijan,-7,2021,1,Finished,205.936,8,14,0,156.0
1052,Bahrain Grand Prix,846,norris,1.0,12,24.899,24,7.0,1,British,McLaren,3,Bahrain International Circuit,Bahrain,7,2021,1,Finished,206.398,12,4,0,98.0
1039,Tuscan Grand Prix,8,raikkonen,4.0,27,33.281,33,13.0,51,Swiss,Alfa Romeo,76,Autodromo Internazionale del Mugello,Italy,255,2020,1,Finished,232.64,2,16,0,141.0
901,Malaysian Grand Prix,826,kvyat,3.0,34,25.289,25,11.0,5,Italian,Toro Rosso,2,Sepang International Circuit,Malaysia,18,2014,11,+1 Lap,187.026,3,12,0,109.0
1033,Hungarian Grand Prix,815,perez,2.0,35,22.051,22,4.0,211,British,Racing Point,11,Hungaroring,Hungary,264,2020,11,+1 Lap,196.923,22,6,0,83.0
989,Australian Grand Prix,154,grosjean,1.0,24,23.054,23,6.0,210,American,Haas F1 Team,1,Albert Park Grand Prix Circuit,Australia,10,2018,36,Wheel,214.974,0,16,0,90.0
915,Russian Grand Prix,820,chilton,1.0,4,31.374,31,20.0,206,Russian,Marussia,71,Sochi Autodrom,Russia,2,2014,22,Suspension,194.45,0,21,0,115.0
992,Azerbaijan Grand Prix,825,kevin_magnussen,1.0,1,35.608,35,15.0,210,American,Haas F1 Team,73,Baku City Circuit,Azerbaijan,-7,2018,1,Finished,199.813,11,12,0,122.0
1009,Abu Dhabi Grand Prix,830,max_verstappen,1.0,17,21.057,21,6.0,9,Austrian,Red Bull,24,Yas Marina Circuit,UAE,3,2018,1,Finished,196.198,249,4,2,108.0
932,Canadian Grand Prix,13,massa,1.0,37,23.912,23,15.0,3,British,Williams,7,Circuit Gilles Villeneuve,Canada,13,2015,1,Finished,202.437,47,6,0,78.0
918,Abu Dhabi Grand Prix,155,kobayashi,1.0,15,24.421,24,16.0,207,Malaysian,Caterham,24,Yas Marina Circuit,UAE,3,2014,31,Retired,186.113,0,22,0,111.0
1042,Portuguese Grand Prix,154,grosjean,1.0,26,26.985,26,18.0,210,American,Haas F1 Team,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2020,11,+1 Lap,205.118,2,18,0,83.0
902,Bahrain Grand Prix,155,kobayashi,1.0,15,27.124,27,18.0,207,Malaysian,Caterham,3,Bahrain International Circuit,Bahrain,7,2014,1,Finished,192.434,0,19,0,106.0
964,Japanese Grand Prix,1,hamilton,2.0,33,22.732,22,2.0,131,German,Mercedes,22,Suzuka Circuit,Japan,45,2016,1,Finished,219.703,280,2,6,97.0
910,Hungarian Grand Prix,817,ricciardo,2.0,23,23.741,23,4.0,9,Austrian,Red Bull,11,Hungaroring,Hungary,264,2014,1,Finished,182.103,131,3,2,96.0
1054,Portuguese Grand Prix,839,ocon,3.0,22,27.033,27,6.0,214,French,Alpine F1 Team,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2021,1,Finished,204.562,8,9,0,86.0
883,Bahrain Grand Prix,17,webber,3.0,37,21.031,21,7.0,9,Austrian,Red Bull,3,Bahrain International Circuit,Bahrain,7,2013,1,Finished,197.684,32,5,0,101.0
902,Bahrain Grand Prix,824,jules_bianchi,3.0,18,18.989,18,19.0,206,Russian,Marussia,3,Bahrain International Circuit,Bahrain,7,2014,11,+1 Lap,190.684,0,22,0,107.0
963,Malaysian Grand Prix,8,raikkonen,2.0,32,24.412,24,6.0,6,Italian,Ferrari,2,Sepang International Circuit,Malaysia,18,2016,1,Finished,204.736,160,4,0,104.0
949,Bahrain Grand Prix,807,hulkenberg,2.0,16,24.93,24,8.0,10,Indian,Force India,3,Bahrain International Circuit,Bahrain,7,2016,11,+1 Lap,204.681,6,9,0,100.0
887,British Grand Prix,821,gutierrez,1.0,10,25.33,25,17.0,15,Swiss,Sauber,9,Silverstone Circuit,UK,153,2013,1,Finished,219.906,0,18,0,107.0
1018,Austrian Grand Prix,826,kvyat,1.0,32,25.091,25,16.0,5,Italian,Toro Rosso,70,Red Bull Ring,Austria,678,2019,11,+1 Lap,223.672,10,14,0,70.0
1057,Azerbaijan Grand Prix,832,sainz,1.0,10,20.064,20,5.0,6,Italian,Ferrari,73,Baku City Circuit,Azerbaijan,-7,2021,1,Finished,204.454,42,7,0,156.0
994,Monaco Grand Prix,844,leclerc,1.0,14,23.87,23,14.0,15,Swiss,Sauber,6,Circuit de Monaco,Monaco,7,2018,4,Collision,154.59,9,14,0,79.0
936,Hungarian Grand Prix,807,hulkenberg,2.0,36,22.222,22,11.0,10,Indian,Force India,11,Hungaroring,Hungary,264,2015,33,Front wing,179.072,24,9,0,90.0
961,Italian Grand Prix,18,button,1.0,15,26.427,26,14.0,1,British,McLaren,14,Autodromo Nazionale di Monza,Italy,162,2016,11,+1 Lap,241.503,17,15,0,89.0
970,Chinese Grand Prix,822,bottas,1.0,4,32.287,32,3.0,131,German,Mercedes,17,Shanghai International Circuit,China,5,2017,1,Finished,204.734,23,4,0,104.0
978,British Grand Prix,1,hamilton,1.0,25,27.733,27,1.0,131,German,Mercedes,9,Silverstone Circuit,UK,153,2017,1,Finished,234.025,176,2,4,95.0
988,Abu Dhabi Grand Prix,838,vandoorne,1.0,12,22.125,22,13.0,1,British,McLaren,24,Yas Marina Circuit,UAE,3,2017,11,+1 Lap,192.279,13,16,0,105.0
982,Singapore Grand Prix,839,ocon,4.0,11,31.336,31,14.0,10,Indian,Force India,15,Marina Bay Street Circuit,Singapore,18,2017,1,Finished,169.339,56,8,0,127.0
1014,Spanish Grand Prix,154,grosjean,1.0,26,22.379,22,7.0,210,American,Haas F1 Team,4,Circuit de Barcelona-Catalunya,Spain,109,2019,1,Finished,206.743,1,17,0,87.0
898,United States Grand Prix,4,alonso,1.0,26,23.817,23,6.0,6,Italian,Ferrari,69,Circuit of the Americas,USA,161,2013,1,Finished,196.141,227,2,2,106.0
908,British Grand Prix,826,kvyat,1.0,14,28.7,28,9.0,5,Italian,Toro Rosso,9,Silverstone Circuit,UK,153,2014,1,Finished,215.509,6,15,0,170.0
893,Singapore Grand Prix,814,resta,1.0,20,29.667,29,17.0,10,Indian,Force India,15,Marina Bay Street Circuit,Singapore,18,2013,3,Accident,164.657,36,10,0,118.0
1044,Turkish Grand Prix,842,gasly,1.0,10,23.669,23,19.0,213,Italian,AlphaTauri,5,Istanbul Park,Turkey,130,2020,11,+1 Lap,192.966,63,10,1,107.0
980,Belgian Grand Prix,817,ricciardo,2.0,30,23.18,23,6.0,9,Austrian,Red Bull,13,Circuit de Spa-Francorchamps,Belgium,401,2017,1,Finished,234.445,132,4,1,115.0
1054,Portuguese Grand Prix,839,ocon,1.0,2,21.275,21,6.0,214,French,Alpine F1 Team,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2021,1,Finished,204.562,8,9,0,86.0
893,Singapore Grand Prix,815,perez,1.0,14,28.709,28,14.0,1,British,McLaren,15,Marina Bay Street Circuit,Singapore,18,2013,1,Finished,162.911,22,12,0,118.0
1045,Bahrain Grand Prix,825,kevin_magnussen,1.0,1,0.0,1156,18.0,210,American,Haas F1 Team,3,Bahrain International Circuit,Bahrain,7,2020,11,+1 Lap,204.567,1,19,0,128.0
936,Hungarian Grand Prix,828,ericsson,4.0,44,18.577,18,17.0,15,Swiss,Sauber,11,Hungaroring,Hungary,264,2015,1,Finished,179.214,6,18,0,92.0
954,Canadian Grand Prix,821,gutierrez,2.0,41,23.928,23,13.0,210,American,Haas F1 Team,7,Circuit Gilles Villeneuve,Canada,13,2016,12,+2 Laps,201.981,0,18,0,79.0
917,Brazilian Grand Prix,825,kevin_magnussen,1.0,7,23.061,23,7.0,1,British,McLaren,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2014,1,Finished,208.097,55,10,0,76.0
1003,Singapore Grand Prix,20,vettel,1.0,14,28.722,28,3.0,6,Italian,Ferrari,15,Marina Bay Street Circuit,Singapore,18,2018,1,Finished,174.137,241,2,5,109.0
998,British Grand Prix,832,sainz,2.0,32,28.078,28,16.0,4,French,Renault,9,Silverstone Circuit,UK,153,2018,4,Collision,224.177,28,10,0,99.0
1035,70th Anniversary Grand Prix,846,norris,2.0,29,28.874,28,10.0,1,British,McLaren,9,Silverstone Circuit,UK,153,2020,1,Finished,233.826,38,5,0,92.0
948,Australian Grand Prix,18,button,2.0,18,0.0,1084,12.0,1,British,McLaren,1,Albert Park Grand Prix Circuit,Australia,10,2016,11,+1 Lap,208.223,0,14,0,115.0
1053,Emilia Romagna Grand Prix,839,ocon,3.0,31,30.701,30,9.0,214,French,Alpine F1 Team,21,Autodromo Enzo e Dino Ferrari,Italy,37,2021,1,Finished,222.512,2,12,0,117.0
992,Azerbaijan Grand Prix,828,ericsson,2.0,18,25.378,25,18.0,15,Swiss,Sauber,73,Baku City Circuit,Azerbaijan,-7,2018,1,Finished,200.239,2,16,0,121.0
883,Bahrain Grand Prix,807,hulkenberg,3.0,41,22.814,22,14.0,15,Swiss,Sauber,3,Bahrain International Circuit,Bahrain,7,2013,1,Finished,197.258,5,14,0,101.0
926,Australian Grand Prix,1,hamilton,1.0,25,22.295,22,1.0,131,German,Mercedes,1,Albert Park Grand Prix Circuit,Australia,10,2015,1,Finished,209.915,25,1,1,94.0
1041,Eifel Grand Prix,20,vettel,1.0,11,22.616,22,11.0,6,Italian,Ferrari,20,N++rburgring,Germany,578,2020,1,Finished,204.99,17,13,0,96.0
968,Abu Dhabi Grand Prix,807,hulkenberg,2.0,26,21.482,21,7.0,10,Indian,Force India,24,Yas Marina Circuit,UAE,3,2016,1,Finished,188.717,72,9,0,107.0
933,Austrian Grand Prix,830,max_verstappen,1.0,26,21.984,21,7.0,5,Italian,Toro Rosso,70,Red Bull Ring,Austria,678,2015,11,+1 Lap,215.256,10,14,0,76.0
956,Austrian Grand Prix,835,jolyon_palmer,4.0,50,22.728,22,19.0,4,French,Renault,70,Red Bull Ring,Austria,678,2016,11,+1 Lap,221.757,0,20,0,74.0
987,Brazilian Grand Prix,840,stroll,4.0,28,22.486,22,16.0,3,British,Williams,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2017,12,+2 Laps,215.863,40,11,0,79.0
980,Belgian Grand Prix,154,grosjean,2.0,29,22.756,22,11.0,210,American,Haas F1 Team,13,Circuit de Spa-Francorchamps,Belgium,401,2017,1,Finished,231.14,24,12,0,115.0
982,Singapore Grand Prix,817,ricciardo,3.0,3,24.362,24,3.0,9,Austrian,Red Bull,15,Marina Bay Street Circuit,Singapore,18,2017,1,Finished,173.16,162,4,1,127.0
890,Hungarian Grand Prix,4,alonso,2.0,34,22.249,22,5.0,6,Italian,Ferrari,11,Hungaroring,Hungary,264,2013,1,Finished,184.692,133,3,2,87.0
953,Monaco Grand Prix,826,kvyat,3.0,7,27.698,27,8.0,5,Italian,Toro Rosso,6,Circuit de Monaco,Monaco,7,2016,3,Accident,122.715,22,10,0,121.0
988,Abu Dhabi Grand Prix,807,hulkenberg,1.0,17,29.724,29,7.0,4,French,Renault,24,Yas Marina Circuit,UAE,3,2017,1,Finished,195.303,43,10,0,103.0
968,Abu Dhabi Grand Prix,20,vettel,2.0,37,21.872,21,5.0,6,Italian,Ferrari,24,Yas Marina Circuit,UAE,3,2016,1,Finished,192.756,212,4,0,106.0
928,Chinese Grand Prix,829,stevens,1.0,16,24.132,24,19.0,209,British,Manor Marussia,17,Shanghai International Circuit,China,5,2015,12,+2 Laps,186.157,0,19,0,110.0
949,Bahrain Grand Prix,815,perez,2.0,14,25.068,25,18.0,10,Indian,Force India,3,Bahrain International Circuit,Bahrain,7,2016,11,+1 Lap,202.808,0,17,0,100.0
1055,Spanish Grand Prix,844,leclerc,1.0,28,21.613,21,4.0,6,Italian,Ferrari,4,Circuit de Barcelona-Catalunya,Spain,109,2021,1,Finished,209.174,40,5,0,84.0
993,Spanish Grand Prix,4,alonso,1.0,21,21.721,21,8.0,1,British,McLaren,4,Circuit de Barcelona-Catalunya,Spain,109,2018,11,+1 Lap,207.588,32,7,0,88.0
1016,Canadian Grand Prix,817,ricciardo,1.0,8,23.927,23,4.0,4,French,Renault,7,Circuit Gilles Villeneuve,Canada,13,2019,11,+1 Lap,206.37,16,8,0,76.0
970,Chinese Grand Prix,839,ocon,3.0,5,17.356,17,17.0,10,Indian,Force India,17,Shanghai International Circuit,China,5,2017,11,+1 Lap,202.23,2,12,0,106.0
1021,Hungarian Grand Prix,822,bottas,2.0,46,21.744,21,2.0,131,German,Mercedes,11,Hungaroring,Hungary,264,2019,11,+1 Lap,198.807,188,2,2,82.0
960,Belgian Grand Prix,3,rosberg,2.0,26,22.596,22,1.0,131,German,Mercedes,13,Circuit de Spa-Francorchamps,Belgium,401,2016,1,Finished,225.64,223,2,6,142.0
1040,Russian Grand Prix,154,grosjean,2.0,42,29.988,29,16.0,210,American,Haas F1 Team,71,Sochi Autodrom,Russia,2,2020,11,+1 Lap,211.343,0,21,0,109.0
994,Monaco Grand Prix,832,sainz,1.0,16,24.874,24,8.0,4,French,Renault,6,Circuit de Monaco,Monaco,7,2018,1,Finished,155.027,20,9,0,79.0
1015,Monaco Grand Prix,815,perez,1.0,11,28.463,28,16.0,211,British,Racing Point,6,Circuit de Monaco,Monaco,7,2019,11,+1 Lap,156.803,13,9,0,80.0
979,Hungarian Grand Prix,807,hulkenberg,1.0,45,31.86,31,12.0,4,French,Renault,11,Hungaroring,Hungary,264,2017,23,Brakes,193.253,26,10,0,87.0
890,Hungarian Grand Prix,13,massa,1.0,11,23.012,23,7.0,6,Italian,Ferrari,11,Hungaroring,Hungary,264,2013,1,Finished,185.164,61,7,0,88.0
888,German Grand Prix,16,sutil,2.0,24,20.204,20,15.0,10,Indian,Force India,20,N++rburgring,Germany,578,2013,1,Finished,193.42,23,11,0,101.0
949,Bahrain Grand Prix,828,ericsson,2.0,29,25.363,25,17.0,15,Swiss,Sauber,3,Bahrain International Circuit,Bahrain,7,2016,11,+1 Lap,198.802,0,16,0,100.0
881,Malaysian Grand Prix,823,garde,4.0,42,22.744,22,22.0,207,Malaysian,Caterham,2,Sepang International Circuit,Malaysia,18,2013,11,+1 Lap,193.441,0,19,0,109.0
906,Canadian Grand Prix,822,bottas,2.0,35,24.491,24,4.0,3,British,Williams,7,Circuit Gilles Villeneuve,Canada,13,2014,1,Finished,197.924,40,8,0,84.0
1054,Portuguese Grand Prix,839,ocon,2.0,3,22.24,22,6.0,214,French,Alpine F1 Team,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2021,1,Finished,204.562,8,9,0,86.0
1055,Spanish Grand Prix,853,mazepin,2.0,42,22.502,22,20.0,210,American,Haas F1 Team,4,Circuit de Barcelona-Catalunya,Spain,109,2021,12,+2 Laps,200.261,0,20,0,87.0
974,Monaco Grand Prix,832,sainz,1.0,37,24.427,24,6.0,5,Italian,Toro Rosso,6,Circuit de Monaco,Monaco,7,2017,1,Finished,156.73,25,8,0,80.0
898,United States Grand Prix,824,jules_bianchi,1.0,21,26.205,26,19.0,206,Russian,Marussia,69,Circuit of the Americas,USA,161,2013,11,+1 Lap,191.906,0,19,0,108.0
936,Hungarian Grand Prix,1,hamilton,5.0,51,27.715,27,1.0,131,German,Mercedes,11,Hungaroring,Hungary,264,2015,1,Finished,183.974,202,1,5,92.0
884,Spanish Grand Prix,821,gutierrez,1.0,13,22.144,22,19.0,15,Swiss,Sauber,4,Circuit de Barcelona-Catalunya,Spain,109,2013,11,+1 Lap,194.37,0,16,0,91.0
944,Brazilian Grand Prix,830,max_verstappen,2.0,34,24.153,24,9.0,5,Italian,Toro Rosso,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2015,11,+1 Lap,204.185,49,12,0,78.0
893,Singapore Grand Prix,813,maldonado,2.0,25,30.444,30,18.0,3,British,Williams,15,Marina Bay Street Circuit,Singapore,18,2013,1,Finished,164.703,1,16,0,118.0
999,German Grand Prix,20,vettel,1.0,25,18.657,18,1.0,6,Italian,Ferrari,10,Hockenheimring,Germany,103,2018,3,Accident,213.046,171,2,4,78.0
